wiI7pd,dealership_name,manual_label,review_id,predicted_sentiment,predicted_label
As part of campaign had free car wash and oil filter changed. Good experience overall.,Suzuki Sethi Motors (Town Morr),,153,0.79845554,1
"Good cooperate staff, everyone was courteous and helpful. Highly recommended.",Suzuki Sethi Motors (Town Morr),,154,0.92139906,1
"An ideal place to hsve your car service and tune up, cooperative staff.",Suzuki Sethi Motors (Town Morr),,155,0.9571195,1
"Excellent workshop, helpful and kind staff.
Customer service is really good.",Suzuki Sethi Motors (Town Morr),,156,0.9582356,1
Very nice behaviour and dealing wd their customers,Suzuki Sethi Motors (Town Morr),,157,0.96046865,1
"They do not care customers, not bother customers concern and issues and also not worry to lose their customers by providing pathetic services.",Suzuki Sethi Motors (Town Morr),,158,0.15586978,0
staff are too slow they charge high for a small work behavior are aslo not good with customers please don't visit there,Suzuki Sethi Motors (Town Morr),,159,0.30001652,0
"Mr Khawar,nice n cooperative person",Suzuki Sethi Motors (Town Morr),,160,0.9578471,1
"poor management, do not know how to route jobs to different workers, keep on booking repair work without planning and keep customers waiting for long hours.",Suzuki Sethi Motors (Town Morr),,161,0.29873854,0
"Expensive ?? with moderate level service. Technicians are always in hurry. ??,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png""",Suzuki Sethi Motors (Town Morr),,162,0.23597005,0
Items taken out by worker from car and claims they were not there. Bad,Suzuki Sethi Motors (Town Morr),,163,0.13613027,0
"A suzuki dealership, offers sale and purchase of suzuki vehicles, 3s dealership, workshop and spare parts available. Easy main road access",Suzuki Sethi Motors (Town Morr),,164,0.6951653,1
Nice experience. Impressed,Suzuki Sethi Motors (Town Morr),,165,0.97167695,1
"They are doing satisfied work, and they are very cooperative",Suzuki Sethi Motors (Town Morr),,167,0.87620413,1
Excellent place for buying new and used verified Suzuki brand cars,Suzuki Sethi Motors (Town Morr),,168,0.93695605,1
"Appropriate place for car maintenance. A lot of space, skilled staff, helpful advisors.",Suzuki Sethi Motors (Town Morr),,169,0.8954764,1
Always have spare parts shortage.from the last three visits did not get air filters..and also spare parts prices to much...,Suzuki Sethi Motors (Town Morr),,170,0.36337754,0
Good service but very busy and crowded on Saturdays,Suzuki Sethi Motors (Town Morr),,171,0.8720514,1
"Professional service, friendly yet respectful staff, your car best friend.. ?? ??,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png""",Suzuki Sethi Motors (Town Morr),,172,0.8727851,1
Good showroom with nice staff.,Suzuki Sethi Motors (Town Morr),,173,0.9584046,1
The best suzuki workshop in Lahore. Staff is very helpful and friendly. Recommended,Suzuki Sethi Motors (Town Morr),,174,0.88623047,1
Nice service. Quick even on busy days,Suzuki Sethi Motors (Town Morr),,175,0.86469406,1
Poor customer service.We walked away without car service and no one asked that why we are going back.,Suzuki Sethi Motors (Town Morr),,176,0.2399354,0
Nice place for Suzuki owners to service the car but staff are not always able to attend the customer services you have to wait for long.,Suzuki Sethi Motors (Town Morr),,177,0.64895093,1
Nice place it was... we were going to work at elevator...,Suzuki Sethi Motors (Town Morr),,178,0.92368805,1
Suzuki 3s dealership. Committed in delivering quality OEM parts and quality customer services.,Suzuki Sethi Motors (Town Morr),,179,0.28844285,0
Best ever customer service and very clean dealig,Suzuki Sethi Motors (Town Morr),,180,0.94594115,1
Had a very good experience with a courteous staff. Thank you.,Suzuki Sethi Motors (Town Morr),,181,0.9501284,1
Workers are doing rough tough work. Not professional experienced people.,Suzuki Sethi Motors (Town Morr),,182,0.49743524,0
"Nice service
I always prefer to go there",Suzuki Sethi Motors (Town Morr),,183,0.9382921,1
I purchased a suzuki wagon r vxl from here but after sale services are not good.,Suzuki Sethi Motors (Town Morr),,184,0.20231,0
Very courteous and helpful staff. Environment is very good.,Suzuki Sethi Motors (Town Morr),,185,0.9666506,1
"Very expensive and staff very clever .
Becareful",Suzuki Sethi Motors (Town Morr),,186,0.3745687,0
Service and servicemen need improvement.,Suzuki Sethi Motors (Town Morr),,187,0.2959758,0
"Extremely Poor services, very bad experience they took long time, have unskilled labor and Denting painting section is especially worse",Suzuki Sethi Motors (Town Morr),,189,0.16935495,0
Very good. Gave free check up to my car,Suzuki Sethi Motors (Town Morr),,190,0.94146955,1
"Too busy workshop, you will have to wait for 3 hours for just oil change.",Suzuki Sethi Motors (Town Morr),,191,0.32377884,0
"A-1 in quality service, professional add excellent behaviour",Suzuki Sethi Motors (Town Morr),,192,0.92094237,1
Well mannered co operative staff.,Suzuki Sethi Motors (Town Morr),,194,0.31407416,0
This is good place n neat clean staff,Suzuki Sethi Motors (Town Morr),,195,0.9358126,1
Good experience overall,Suzuki Sethi Motors (Town Morr),,196,0.8168917,1
"Customer handling issues, no planning, how to manage customers, need at least 2 to 3 hours for car check up.",Suzuki Sethi Motors (Town Morr),,197,0.2508838,0
"Good show room,
Good presentation,
Feels good to have detailed information about suzuki cars....",Suzuki Sethi Motors (Town Morr),,198,0.93037343,1
Rude staff. Poor service. Wastage of time,Suzuki Sethi Motors (Town Morr),,199,0.2020994,0
Environment is good but staff is not that much qualified.,Suzuki Sethi Motors (Town Morr),,200,0.8268221,1
One of the best service centers in Lahore.  Good customer services,Suzuki Sethi Motors (Town Morr),,201,0.94788057,1
Good service,Suzuki Sethi Motors (Town Morr),,202,0.95621544,1
Their staff doesnot pay attention. No follow up for customer at their workshop,Suzuki Sethi Motors (Town Morr),,203,0.2672025,0
Non cooperative and manipulating staff.... other then that it's a good place to buy new car,Suzuki Sethi Motors (Town Morr),,204,0.66872865,1
Good dealership. Caring ppl,Suzuki Sethi Motors (Town Morr),,205,0.95369565,1
Robbers here. They misguide the customer and force him on unnecessary services,Suzuki Sethi Motors (Town Morr),,206,0.21408182,0
One of best dealership for Suzuki vehicles. Recommended,Suzuki Sethi Motors (Town Morr),,207,0.9586224,1
Poor customer service. Can't handle more cars without creating a mess.,Suzuki Sethi Motors (Town Morr),,208,0.28615436,0
Good workshop. Handle cars with care and very cooperative staff,Suzuki Sethi Motors (Town Morr),,209,0.895195,1
One of the best and honest dealers in the market.,Suzuki Sethi Motors (Town Morr),,210,0.9533961,1
Very courteous staff and gave information in detail.,Suzuki Sethi Motors (Town Morr),,211,0.9486265,1
"Really kind of oversmart guys serving here, bosses personally using test drive vehicles",Suzuki Sethi Motors (Town Morr),,212,0.8036017,1
One of the best Suzuki 3s dealer with 30+ years of expertise,Suzuki Sethi Motors (Town Morr),,213,0.95308745,1
"Having show room for Suzuki vehicles, it's a good workshop for vehicles too.",Suzuki Sethi Motors (Town Morr),,214,0.93691623,1
Good service not up to the mark as it should be.,Suzuki Sethi Motors (Town Morr),,215,0.90658593,1
Staff isn't cooperative. Took a lot of time for 5 minutes job!,Suzuki Sethi Motors (Town Morr),,216,0.28171203,0
"3S dealer of Paksuzuki.
Good space for workshop. Staff is good.",Suzuki Sethi Motors (Town Morr),,217,0.9422851,1
They've ready to Delivery Cars and can get Delivery anytime,Suzuki Sethi Motors (Town Morr),,218,0.6950388,1
Great satisfactory work done by professional team,Suzuki Sethi Motors (Town Morr),,219,0.8789646,1
Good place to see ALL variety of cars. Cordial salesmen.,Suzuki Sethi Motors (Town Morr),,220,0.9412366,1
Very good service for all Suzuki motors.. Good workshop,Suzuki Sethi Motors (Town Morr),,221,0.9644154,1
Very Bad service. Not satisfied at all,Suzuki Sethi Motors (Town Morr),,222,0.15699606,0
"Yeah, so customer service is not great but they provide Suzuki cars so that's it.",Suzuki Sethi Motors (Town Morr),,223,0.2098791,0
Good place near kalma chowk to buy new suzuki cars,Suzuki Sethi Motors (Town Morr),,224,0.84055054,1
"Great work Shop.
Awesome Waiting room",Suzuki Sethi Motors (Town Morr),,225,0.97168505,1
"construction work going on and there is no system like before,",Suzuki Sethi Motors (Town Morr),,226,0.26733434,0
"Good 3s dealers
Customer service is a bit slow",Suzuki Sethi Motors (Town Morr),,227,0.7442983,1
Less dogy than other dealership around... Quick and reliable service,Suzuki Sethi Motors (Town Morr),,228,0.31179333,0
"Cooperative staff,  all Suzuki Models available",Suzuki Sethi Motors (Town Morr),,229,0.86132956,1
Best place for Suzuki Booking.,Suzuki Sethi Motors (Town Morr),,230,0.96228653,1
Very Non Professional People like a government sector.,Suzuki Sethi Motors (Town Morr),,231,0.47619876,0
Good customer service both in showroom and workshop.,Suzuki Sethi Motors (Town Morr),,232,0.95026195,1
Very expensive and staff with rude behavior,Suzuki Sethi Motors (Town Morr),,233,0.18149354,0
Good show room having well equipped workshop,Suzuki Sethi Motors (Town Morr),,234,0.9505733,1
Good place for coming if u have concerns or problems relating with your suzuki car,Suzuki Sethi Motors (Town Morr),,235,0.9326974,1
"They don't adhere to the timelines. Don't know, how to deal with the customers.",Suzuki Sethi Motors (Town Morr),,236,0.3306821,0
Bought Suzuki WagonR a year back. Good outlet and workshop,Suzuki Sethi Motors (Town Morr),,237,0.7798107,1
The staff is good and the workers are co-operative,Suzuki Sethi Motors (Town Morr),,238,0.9491499,1
Its a very busy showroom of Suzuki. I use its Service Workshop for regular maintenance of my vehicle,Suzuki Sethi Motors (Town Morr),,239,0.39889142,0
"Near kalma chowk, its one of the best showrooms for people who are interested in cars",Suzuki Sethi Motors (Town Morr),,240,0.83899057,1
"The staff is cooperative, however, they charge too much.",Suzuki Sethi Motors (Town Morr),,241,0.5165655,1
pathetic customer service while incompetent and unprofessional staff hired,Suzuki Sethi Motors (Town Morr),,242,0.14276,0
Cooprative staff and nice service structure,Suzuki Sethi Motors (Town Morr),,243,0.949099,1
Throttle cleening . Time taken - 2 mins . Charges 2300,Suzuki Sethi Motors (Town Morr),,244,0.28892073,0
Good work... But staf is non cooperative,Suzuki Sethi Motors (Town Morr),,245,0.9428249,1
i think the best suzuki dealership in lahore,Suzuki Sethi Motors (Town Morr),,246,0.95940596,1
Very Expensive and Non Coprative Staff,Suzuki Sethi Motors (Town Morr),,247,0.14793877,0
though low quality cars of Suzuki Pakistan still this show room is better than rest of Suzuki,Suzuki Sethi Motors (Town Morr),,248,0.67287695,1
"Very nice work shop ?????????? ??,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png""",Suzuki Sethi Motors (Town Morr),,249,0.9698766,1
Over crowded. Not so professional staff.,Suzuki Sethi Motors (Town Morr),,250,0.36571556,0
If you want to buy suzuki car or motorcycle its good place,Suzuki Sethi Motors (Town Morr),,251,0.9330209,1
Its good better then most of other dealers,Suzuki Sethi Motors (Town Morr),,252,0.8621898,1
Excellent location and huge sales center.,Suzuki Sethi Motors (Town Morr),,253,0.92805713,1
If you want to buy or fix any Suzuki vehicles than sethi motors is the place for you.,Suzuki Sethi Motors (Town Morr),,254,0.27411088,0
Highly not recommended because of the poor service and pathetic behavior of the staff,Suzuki Sethi Motors (Town Morr),,256,0.17272334,0
"staff behavior so bad
dealing vary poor",Suzuki Sethi Motors (Town Morr),,257,0.15819716,0
Good place. Professional attitude,Suzuki Sethi Motors (Town Morr),,258,0.8534329,1
I love to go Sathi motors for any problem of my car,Suzuki Sethi Motors (Town Morr),,259,0.8726539,1
"Had a bad experience, pathetic client services",Suzuki Sethi Motors (Town Morr),,260,0.11480957,0
A good sales and service centre of Pak Suzuki motors.,Suzuki Sethi Motors (Town Morr),,261,0.94535786,1
Great experience  like to visit again,Suzuki Sethi Motors (Town Morr),,262,0.96321285,1
No response for customer care and service is not the best,Suzuki Sethi Motors (Town Morr),,263,0.9333732,1
Sales staff is good but service staff is lazy,Suzuki Sethi Motors (Town Morr),,264,0.83563507,1
Customer dealing is so good at here,Suzuki Sethi Motors (Town Morr),,265,0.9436818,1
Wonderful environment and experience mechanical department,Suzuki Sethi Motors (Town Morr),,266,0.9782746,1
Very rushy workshop... waited 1.5 hour for first free service,Suzuki Sethi Motors (Town Morr),,267,0.7813418,1
Nice place corporate office facilities,Suzuki Sethi Motors (Town Morr),,268,0.8495567,1
Nice staff & Good Customer care,Suzuki Sethi Motors (Town Morr),,269,0.95846796,1
Poor service and staff was reluctant to help the customers.,Suzuki Sethi Motors (Town Morr),,270,0.18981507,0
worse experience! Poor response of staff. Environment is non professional.,Suzuki Sethi Motors (Town Morr),,271,0.22469214,0
Disciplined Environment...and very responsible with reliable work,Suzuki Sethi Motors (Town Morr),,272,0.8664963,1
Good environment and courteous staff,Suzuki Sethi Motors (Town Morr),,273,0.9576324,1
Nice showroom with cooperative and helpfull staff,Suzuki Sethi Motors (Town Morr),,274,0.95247865,1
they require to be more accommodating ... needs improvement,Suzuki Sethi Motors (Town Morr),,275,0.879795,1
Nice services under one Roof,Suzuki Sethi Motors (Town Morr),,276,0.955467,1
The sales staff is courteous and cooperative.,Suzuki Sethi Motors (Town Morr),,277,0.94047314,1
Need more positive services...,Suzuki Sethi Motors (Town Morr),,278,0.87457013,1
Very good auto show room,Suzuki Sethi Motors (Town Morr),,279,0.97240263,1
"?? ??,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png""",Suzuki Sethi Motors (Town Morr),,280,0.32921538,0
Nice busiest place for vehicle related works,Suzuki Sethi Motors (Town Morr),,281,0.89949536,1
"Excellent service

And good work",Suzuki Sethi Motors (Town Morr),,282,0.9717112,1
A point to purchase new suzuki cars,Suzuki Sethi Motors (Town Morr),,283,0.67594224,1
good service but highly overpriced.,Suzuki Sethi Motors (Town Morr),,284,0.9150049,1
Very professional people like Arsalan and other,Suzuki Sethi Motors (Town Morr),,285,0.3708583,0
Service is good. Sales aren't.,Suzuki Sethi Motors (Town Morr),,286,0.9441501,1
Poor service. Mostly spare parts are not available.,Suzuki Sethi Motors (Town Morr),,287,0.31412044,0
Service is so poor . I am unsatisfied.,Suzuki Sethi Motors (Town Morr),,288,0.19161706,0
Good workshop for Suzuki cars.,Suzuki Sethi Motors (Town Morr),,289,0.9580013,1
Workers are well trained but extra costly.,Suzuki Sethi Motors (Town Morr),,290,0.3108575,0
Lack of precision. I felt a little disappointed.,Suzuki Sethi Motors (Town Morr),,291,0.17743726,0
It's Good 4 Maintenance of vehicles,Suzuki Sethi Motors (Town Morr),,292,0.9531888,1
Best workshop for suzuki car most cheapers,Suzuki Sethi Motors (Town Morr),,293,0.94469523,1
Excellent Sales & Services for Suzuki Vehicles.,Suzuki Sethi Motors (Town Morr),,294,0.9776527,1
Poor warranty service they don't want that,Suzuki Sethi Motors (Town Morr),,295,0.18853267,0
Best Suzuki dealer ship in Lahore,Suzuki Sethi Motors (Town Morr),,296,0.9607415,1
Good services with nice peoples,Suzuki Sethi Motors (Town Morr),,297,0.95579034,1
A v gud place for ur suzuki care,Suzuki Sethi Motors (Town Morr),,298,0.29972875,0
Staff is friendly but too crowded place,Suzuki Sethi Motors (Town Morr),,299,0.84503347,1
Good place for suzuki vehicles maintenance,Suzuki Sethi Motors (Town Morr),,300,0.9563002,1
"Very nice dealership, with cooperative staff",Suzuki Sethi Motors (Town Morr),,301,0.96777254,1
Workshop has very good services.,Suzuki Sethi Motors (Town Morr),,302,0.97293615,1
Good services neat and clean,Suzuki Sethi Motors (Town Morr),,303,0.94203377,1
Excellent service,Suzuki Sethi Motors (Town Morr),,304,0.98042727,1
No doubt on a large scale market of suzuki in pakistan,Suzuki Sethi Motors (Town Morr),,305,0.6014792,1
One of the best work shop in town,Suzuki Sethi Motors (Town Morr),,307,0.9572228,1
I Purchase bike sethi motors very good experience,Suzuki Sethi Motors (Town Morr),,308,0.9679045,1
They have very pethatic staff!,Suzuki Sethi Motors (Town Morr),,309,0.64909077,1
"Bad Services, attitude and behavior of Workshop people....",Suzuki Sethi Motors (Town Morr),,310,0.13514084,0
Good Suzuki show room?,Suzuki Sethi Motors (Town Morr),,311,0.9559005,1
Provide good services,Suzuki Sethi Motors (Town Morr),,312,0.95424867,1
in fact it is agent/dealer of pak Suzuki. motor company of new vehicles,Suzuki Sethi Motors (Town Morr),,313,0.5817007,1
Excellent services,Suzuki Sethi Motors (Town Morr),,314,0.9802685,1
Nice workshop and vehicles purchase showroom,Suzuki Sethi Motors (Town Morr),,315,0.95680267,1
Too much bzy this Suzuki motor and quality is 8 by 10,Suzuki Sethi Motors (Town Morr),,316,0.48421165,0
Ok place but unnecessary expensive...,Suzuki Sethi Motors (Town Morr),,317,0.35537463,0
Nice place for Suzuki car repair and maintenance,Suzuki Sethi Motors (Town Morr),,318,0.95487005,1
The most reliable service provider of Suzuki.,Suzuki Sethi Motors (Town Morr),,319,0.9112015,1
Good place for suzuki motor repair and maintenance,Suzuki Sethi Motors (Town Morr),,320,0.9523996,1
Best maintenance place for your suzuki cars,Suzuki Sethi Motors (Town Morr),,321,0.9655073,1
All facilities regarding vehicle purchase and maintenance available,Suzuki Sethi Motors (Town Morr),,322,0.8567196,1
"Good service, efficient staff",Suzuki Sethi Motors (Town Morr),,323,0.954491,1
Excellent service,Suzuki Sethi Motors (Town Morr),,324,0.98042727,1
Very good customer service,Suzuki Sethi Motors (Town Morr),,325,0.9728445,1
Good customer support team,Suzuki Sethi Motors (Town Morr),,326,0.95042145,1
Cooperative staff well equiped workshop,Suzuki Sethi Motors (Town Morr),,327,0.31138247,0
Good showroom for Suzuki branded cats.,Suzuki Sethi Motors (Town Morr),,328,0.9541129,1
"Staff, services and equipment are excellent.",Suzuki Sethi Motors (Town Morr),,329,0.97471154,1
"Good service,s and environment",Suzuki Sethi Motors (Town Morr),,330,0.95529425,1
Staff and dealers not trained enough,Suzuki Sethi Motors (Town Morr),,331,0.44995576,0
Your staff behavior is not cooperative.,Suzuki Sethi Motors (Town Morr),,332,0.28917488,0
Good service,Suzuki Sethi Motors (Town Morr),,333,0.95621544,1
Very cooperative staff,Suzuki Sethi Motors (Town Morr),,334,0.68299675,1
Bad place to get suzuki car check up and maintenance,Suzuki Sethi Motors (Town Morr),,335,0.13503656,0
Best choice for buy new cars,Suzuki Sethi Motors (Town Morr),,336,0.91389877,1
Good workshop for Suzuki Vehicles,Suzuki Sethi Motors (Town Morr),,337,0.9565123,1
Excellent work by Wasif and aamir,Suzuki Sethi Motors (Town Morr),,338,0.9772322,1
Good in lahore rather than others,Suzuki Sethi Motors (Town Morr),,339,0.9530758,1
They don't give me a job,Suzuki Sethi Motors (Town Morr),,340,0.2728339,0
Best service fir suzuki customers,Suzuki Sethi Motors (Town Morr),,341,0.95985466,1
Mostly untrained staff and rushhy at noon,Suzuki Sethi Motors (Town Morr),,342,0.8936491,1
Great experience,Suzuki Sethi Motors (Town Morr),,343,0.96826047,1
Nice place humble owner,Suzuki Sethi Motors (Town Morr),,344,0.87204516,1
Better then others suzuki dealers.,Suzuki Sethi Motors (Town Morr),,345,0.90971607,1
Best services but expensive,Suzuki Sethi Motors (Town Morr),,346,0.7948707,1
Good garage and cooperative staff,Suzuki Sethi Motors (Town Morr),,347,0.9544567,1
Suzuki motors buy and sell point..and alls faculty of maintenance..,Suzuki Sethi Motors (Town Morr),,348,0.29844305,0
Insurance claim service department service not satisfied,Suzuki Sethi Motors (Town Morr),,349,0.33636913,0
Very nice customer experience,Suzuki Sethi Motors (Town Morr),,350,0.96942115,1
A good service. Privider,Suzuki Sethi Motors (Town Morr),,351,0.9523631,1
Stupid worker and not good services,Suzuki Sethi Motors (Town Morr),,352,0.16161232,0
Best car maintenance centre in Lahore,Suzuki Sethi Motors (Town Morr),,353,0.96235573,1
Great work.good staff.,Suzuki Sethi Motors (Town Morr),,354,0.9629339,1
Probably the largest suzuki showroon in lahore,Suzuki Sethi Motors (Town Morr),,355,0.30030814,0
Great service provider.,Suzuki Sethi Motors (Town Morr),,356,0.9670536,1
Good place.good sitting area,Suzuki Sethi Motors (Town Morr),,357,0.9563753,1
They have good technical team,Suzuki Sethi Motors (Town Morr),,358,0.8247348,1
Excellent services and cooperative.,Suzuki Sethi Motors (Town Morr),,359,0.9802205,1
It is a good showroom with good workshop.,Suzuki Sethi Motors (Town Morr),,360,0.9483885,1
All maintenance and parts facilities under one roof,Suzuki Sethi Motors (Town Morr),,361,0.30159932,0
Expensive with bagger type of people,Suzuki Sethi Motors (Town Morr),,362,0.17408602,0
Giant facility with good customer satisfaction,Suzuki Sethi Motors (Town Morr),,363,0.90980566,1
Good servos and good staff,Suzuki Sethi Motors (Town Morr),,364,0.95509976,1
Worst customer support,Suzuki Sethi Motors (Town Morr),,365,0.09792215,0
Good place for Car mantainess,Suzuki Sethi Motors (Town Morr),,366,0.95360404,1
Great service,Suzuki Sethi Motors (Town Morr),,367,0.9675773,1
Quality work but too rushed,Suzuki Sethi Motors (Town Morr),,369,0.29495648,0
Bad experience bad quality of work ...,Suzuki Sethi Motors (Town Morr),,370,0.13397577,0
"?? ??,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png""",Suzuki Sethi Motors (Town Morr),,371,0.32921538,0
Very poor services,Suzuki Sethi Motors (Town Morr),,372,0.17807971,0
Disagree Very Poor Serveces,Suzuki Sethi Motors (Town Morr),,373,0.17537493,0
Not good service provider,Suzuki Sethi Motors (Town Morr),,374,0.21234062,0
Good Suzuki Service Centet,Suzuki Sethi Motors (Town Morr),,375,0.95612407,1
Good services and dealing,Suzuki Sethi Motors (Town Morr),,376,0.95425636,1
Very good service.,Suzuki Sethi Motors (Town Morr),,377,0.9738459,1
Very lengthy process of getting spares,Suzuki Sethi Motors (Town Morr),,378,0.6495986,1
Good Suzuki dealership in Lahore,Suzuki Sethi Motors (Town Morr),,379,0.95681685,1
Much cooperative staff...,Suzuki Sethi Motors (Town Morr),,380,0.598137,1
Workmanship good,Suzuki Sethi Motors (Town Morr),,381,0.95370096,1
Service is quite good,Suzuki Sethi Motors (Town Morr),,383,0.95069695,1
Good Service and Staff.,Suzuki Sethi Motors (Town Morr),,384,0.9547146,1
Its a nice showroom of Suzuki motors.,Suzuki Sethi Motors (Town Morr),,385,0.9530457,1
Poor service and management here,Suzuki Sethi Motors (Town Morr),,386,0.19697636,0
"poor service, not satisfying !",Suzuki Sethi Motors (Town Morr),,387,0.2261241,0
Quick service.,Suzuki Sethi Motors (Town Morr),,388,0.86776817,1
No part available. I need,Suzuki Sethi Motors (Town Morr),,389,0.83907545,1
It is pleasent visiting there..,Suzuki Sethi Motors (Town Morr),,390,0.2959362,0
Good place for car sale purchases,Suzuki Sethi Motors (Town Morr),,391,0.9522934,1
Good customer dealing,Suzuki Sethi Motors (Town Morr),,392,0.9543936,1
Their services are good,Suzuki Sethi Motors (Town Morr),,393,0.9501607,1
Good customer service,Suzuki Sethi Motors (Town Morr),,395,0.9544023,1
One of the Suzuki Motors Pakistan dealership,Suzuki Sethi Motors (Town Morr),,396,0.3003456,0
A good dealer for suzuki cars.,Suzuki Sethi Motors (Town Morr),,397,0.95520216,1
Good person deal good,Suzuki Sethi Motors (Town Morr),,398,0.95516664,1
Good place and hospitality,Suzuki Sethi Motors (Town Morr),,399,0.95498294,1
Very good services,Suzuki Sethi Motors (Town Morr),,400,0.9736509,1
Excellent worshop and car showroom,Suzuki Sethi Motors (Town Morr),,401,0.9790124,1
Give excellent services..,Suzuki Sethi Motors (Town Morr),,402,0.97961485,1
One of Suzuki's biggest showrooms in Lahore,Suzuki Sethi Motors (Town Morr),,403,0.2967072,0
"A geed place for sale, purchase and service of Suzuki cars",Suzuki Sethi Motors (Town Morr),,404,0.30552912,0
Good Service there,Suzuki Sethi Motors (Town Morr),,405,0.9551007,1
This place is a good work,Suzuki Sethi Motors (Town Morr),,406,0.9474659,1
Good management and work,Suzuki Sethi Motors (Town Morr),,407,0.95325667,1
Good place for Suzuki mentinenc,Suzuki Sethi Motors (Town Morr),,409,0.95551205,1
Good to buy Suzuki cars.,Suzuki Sethi Motors (Town Morr),,410,0.9550792,1
Awsome customer services,Suzuki Sethi Motors (Town Morr),,411,0.30766752,0
expensive but quality work.,Suzuki Sethi Motors (Town Morr),,413,0.17739747,0
Pathatic customer services,Suzuki Sethi Motors (Town Morr),,414,0.30821273,0
Thief and very greedy persons,Suzuki Sethi Motors (Town Morr),,415,0.64251715,1
Good workshop for Suzuki cars,Suzuki Sethi Motors (Town Morr),,416,0.9580013,1
Very expensive,Suzuki Sethi Motors (Town Morr),,417,0.15329945,0
Good service and staff,Suzuki Sethi Motors (Town Morr),,418,0.9547146,1
Good technical staff,Suzuki Sethi Motors (Town Morr),,420,0.8339618,1
V costly experiance,Suzuki Sethi Motors (Town Morr),,421,0.3098291,0
Ummmm it's ok,Suzuki Sethi Motors (Town Morr),,422,0.90842634,1
Workshop is very good.,Suzuki Sethi Motors (Town Morr),,424,0.9723225,1
Perfect customer service,Suzuki Sethi Motors (Town Morr),,425,0.9780837,1
"Bad cars. Bad owners, bad service.",Suzuki Sethi Motors (Town Morr),,426,0.13290724,0
Nice customer service,Suzuki Sethi Motors (Town Morr),,427,0.9561985,1
v good services,Suzuki Sethi Motors (Town Morr),,428,0.95502514,1
Awesome place for car maintenance,Suzuki Sethi Motors (Town Morr),,429,0.9770983,1
Very good place,Suzuki Sethi Motors (Town Morr),,430,0.974217,1
Good for insurance cars,Suzuki Sethi Motors (Town Morr),,431,0.95668685,1
Sales staff needs training,Suzuki Sethi Motors (Town Morr),,432,0.29672104,0
Not a good service,Suzuki Sethi Motors (Town Morr),,433,0.20843515,0
Services rto slow,Suzuki Sethi Motors (Town Morr),,434,0.20307337,0
Staff is cooperative,Suzuki Sethi Motors (Town Morr),,435,0.31359413,0
Best workshop in lahore,Suzuki Sethi Motors (Town Morr),,436,0.96276104,1
Good Service,Suzuki Sethi Motors (Town Morr),,438,0.95621544,1
Complete solution for Suzuki cars only,Suzuki Sethi Motors (Town Morr),,439,0.69755423,1
Best workshop in town,Suzuki Sethi Motors (Town Morr),,440,0.9624674,1
Franchise for Suzuki Service center,Suzuki Sethi Motors (Town Morr),,441,0.26631343,0
Best place for suzuki cars,Suzuki Sethi Motors (Town Morr),,442,0.964875,1
Good services.,Suzuki Sethi Motors (Town Morr),,445,0.95589054,1
Good place for car maintenance,Suzuki Sethi Motors (Town Morr),,446,0.9554585,1
mehngy bary ny,Suzuki Sethi Motors (Town Morr),,448,0.30860293,0
Biggest suzuki dealer in lahore,Suzuki Sethi Motors (Town Morr),,449,0.3115778,0
Best service shop,Suzuki Sethi Motors (Town Morr),,450,0.9627082,1
Best service for suzuki,Suzuki Sethi Motors (Town Morr),,451,0.9629546,1
Perfect place for suzuki motors.,Suzuki Sethi Motors (Town Morr),,452,0.97853875,1
Professional staff and lots of cars!,Suzuki Sethi Motors (Town Morr),,454,0.42017838,0
Good hospital of cars,Suzuki Sethi Motors (Town Morr),,455,0.955656,1
All models are available here,Suzuki Sethi Motors (Town Morr),,456,0.85483545,1
Extra ordinary good,Suzuki Sethi Motors (Town Morr),,458,0.65493494,1
Today Delayed Service,Suzuki Sethi Motors (Town Morr),,459,0.30944747,0
Authorised Suzuki show room.,Suzuki Sethi Motors (Town Morr),,460,0.31038433,0
service staff is lazy,Suzuki Sethi Motors (Town Morr),,462,0.38781443,0
They are all good,Suzuki Sethi Motors (Town Morr),,463,0.95027333,1
Very relaxive place,Suzuki Sethi Motors (Town Morr),,464,0.6665936,1
People ezy go come,Suzuki Sethi Motors (Town Morr),,466,0.30715457,0
Best motors for purchase vehicles,Suzuki Sethi Motors (Town Morr),,467,0.9609882,1
Ok to visit for suzuki,Suzuki Sethi Motors (Town Morr),,468,0.90049815,1
Good workshop for suzuki,Suzuki Sethi Motors (Town Morr),,471,0.956944,1
"Profesionals, cooperative.",Suzuki Sethi Motors (Town Morr),,472,0.31849554,0
Good service station,Suzuki Sethi Motors (Town Morr),,473,0.9543238,1
Excellent service,Suzuki Sethi Motors (Town Morr),,475,0.98042727,1
To much my time wasted,Suzuki Sethi Motors (Town Morr),,476,0.30241054,0
Best dealership in Lahore.,Suzuki Sethi Motors (Town Morr),,477,0.9621737,1
