wiI7pd,dealership_name,manual_label,review_id,predicted_sentiment,predicted_label
Excellent service ? Â,HONDA Gateway,,310,0.98042727,1
Professionals,HONDA Gateway,,311,0.32340747,0
Ripoffs they r a shame for using Honda name and should be black listed because they donÂt know what they r doing,HONDA Gateway,,312,0.2816115,0
Facilitates good,HONDA Gateway,,314,0.9535182,1
Good dealing when you're a buyer but worst at support and maintenance,HONDA Gateway,,315,0.28340352,0
Very costly,HONDA Gateway,,316,0.67205685,1
Last week I bought Honda Turbo. Honda Gateway has a terrible customer service. I am trying to launch a complaint against them with Atlas Honda.,HONDA Gateway,,317,0.19699316,0
Well trained and experienced staff.,HONDA Gateway,,319,0.9697224,1
Honda official outlet and service center.,HONDA Gateway,,320,0.26155025,0
"my friends so i have been treated as VIP there, otherwise they are good in service and maintenance, once they were best in town",HONDA Gateway,,321,0.9210365,1
Good services,HONDA Gateway,,322,0.95589054,1
Good Service,HONDA Gateway,,323,0.95621544,1
"I Was There For Changing My Car Door Glass..
Very Responsible Staff..",HONDA Gateway,,324,0.82144785,1
They don't give mats with the new Honda car and the jack is also given with 660CC which is very light for Honda Civic.,HONDA Gateway,,325,0.76851994,1
They are expensive than the other ones in terms of labour charges. They even charge for oil change while many other Honda centres do not.,HONDA Gateway,,326,0.30315787,0
From the front,HONDA Gateway,,327,0.3115989,0
Not very responsive. Only one guy hassan was good and friendly. All the other staff very rude. They will also ask you for things your car doesn't require just to make money,HONDA Gateway,,328,0.34099236,0
It is always great to visit Honda Gateway !!,HONDA Gateway,,329,0.95653224,1
Efficient staff. Peace of mind. Relax in the waiting area while they refresh your car.,HONDA Gateway,,330,0.279057,0
Good experience,HONDA Gateway,,331,0.957092,1
authentic but extremely expensive,HONDA Gateway,,332,0.5684036,1
Overall staff is cooperative,HONDA Gateway,,333,0.30843374,0
Its one of the 5 honda atlas car dealers in lahore.,HONDA Gateway,,334,0.29563645,0
"Went there for the first time!  When we reached there, it was there lunch brake but still they entertained us and showed us around the showroom. The best thing was that the staff was very honest and co-operative.",HONDA Gateway,,335,0.8425067,1
"Went here to paint bumpers, a door and panel but work was average like the work has been done by a local and small workshop. But charges were very high.",HONDA Gateway,,336,0.30134392,0
Honda doesn't care about their customer probably because they have monopoly in Pakistan due to low or less competition. Warranty claims are the biggest issue especially for civic and their staff is also not trained and hardly know technical details to satisfy customers by addressing their queries.,HONDA Gateway,,337,0.30903482,0
I've tried their body shop. Professional and hardworking staff that make sure you leave satisfied.,HONDA Gateway,,338,0.8410401,1
Better than all other honda places,HONDA Gateway,,339,0.67751974,1
Staff is very cooperative...,HONDA Gateway,,340,0.65869313,1
Very nice and friendly service staff.,HONDA Gateway,,341,0.9492123,1
"I order civic January 2020 , and I was told that I can have my car between 13 th and 16 th  but it was All lies , then they told me it will be ready on 21 st that didn't occur and today is 22nd and they are not giving me any answer they just took my money and after no sales service . Not a good place to buy car the sales man I am dealing with his name is Manzar",HONDA Gateway,,342,0.25715733,0
But quite bz,HONDA Gateway,,343,0.31001344,0
A Honda cars sale and after sale service,HONDA Gateway,,344,0.31045768,0
"They are good in support and services however, they charge extra on credit cards payments.",HONDA Gateway,,347,0.6394092,1
Good Showroom with excellent service of Honda.,HONDA Gateway,,348,0.97067976,1
High Rate uffffff,HONDA Gateway,,351,0.7424493,1
Great service,HONDA Gateway,,352,0.9675773,1
Great Service,HONDA Gateway,,353,0.9675773,1
Good service,HONDA Gateway,,354,0.95621544,1
"If you are going fot first second or third service of your new car , don't expect they will thoroughly inspect your car.

The only thing they will do is oil change and nut-bolt tight. Where as procedure includes tyre pressure check , battery electrolyte check, lights check etc ( I AM REFERRING TO 3RD SERVICE ). delaying tactic is also used ......!",HONDA Gateway,,356,0.3211661,0
"Great staff.
Very professional and swift service.
Perfect place for Routine maintenance.
Be careful on Going on friday since the break can get a little longer than usual.
But all the way excellent work.

The parking is very spacious.
And the maintenance area is also very easily accessible. The left door leads to the garage.",HONDA Gateway,,358,0.50760865,1
"Good experience, charges are a bit on the higher side but expect and recieve professional, and standardized service for all aspect related to the maintenance of your vehicle. Nearly every part, accesory and maintenance related item is available inside. If you use any other oils/filter brands be sure to bring those along with yourself before service. The place is not necessarily limited for Hondas but you can bring other make/brands as well if you want service, however parts will be provided only for Honda vehicles. Car wash services are no longer provided separtely.",HONDA Gateway,,359,0.29254135,0
Good place to buy new Honda car,HONDA Gateway,,360,0.90030473,1
"A busy honda dealership 1 km from Thokar on Multan road. Can get spares, accessories, mechanical work of Honda cars.",HONDA Gateway,,361,0.4047057,0
"Visited for a complaint and found the staff so much cooperative, specially Khalid Mehmood Manager Warranty Claims.",HONDA Gateway,,364,0.37009537,0
Good service.,HONDA Gateway,,365,0.95621544,1
One of the durtiest showroom of honda,HONDA Gateway,,366,0.29945046,0
Staff is humble and cooperative but prices are too high as if we are not customers but gold mines.,HONDA Gateway,,367,0.29328775,0
"Honestly Speaking, I am very much satisfied by the professional approach of Honda Gateway. I purchased Honda City and They always remain in contact with me by Following messages about service of my car",HONDA Gateway,,368,0.603787,1
"Non professional people, poor conduct and suggested to not visit this place for car service and maintenance",HONDA Gateway,,369,0.26388532,0
"Was better,  but off these days due to some crises",HONDA Gateway,,370,0.5471847,1
I think bit expensive and quality of service need to be improved alot.,HONDA Gateway,,372,0.16818543,0
"Good management and process, they also have extended hour services",HONDA Gateway,,373,0.93872774,1
No customer care,HONDA Gateway,,374,0.30631915,0
"Poor Customer Services. Overcharge for parts and labour. Local car garage service is way better than them. It's easy to find genuine parts at much lower cost. Even if we pay 6000 for 3 hour labour they must not charge extra for parts.
Purchase your parts from good source yourself and find good local garage for maintenance. For single spray of WD-40 they'll charge you for the whole bottle.",HONDA Gateway,,375,0.34973326,0
Nice service,HONDA Gateway,,376,0.95820504,1
Nice dealership,HONDA Gateway,,377,0.95817536,1
It was nice,HONDA Gateway,,378,0.9543399,1
"Worst experience when visited for first free inspection of car on Honda gateway, they charged just for checking water level, first inspection is free from honda, but they said oh you are few days late so you have to pay.... it's better to visit any other honda service center...",HONDA Gateway,,380,0.31351689,0
Very very good place,HONDA Gateway,,381,0.9741128,1
Poor services,HONDA Gateway,,382,0.19653744,0
Too much expensive,HONDA Gateway,,383,0.17124683,0
Nice place for car workshop,HONDA Gateway,,384,0.9564828,1
Good customer care services,HONDA Gateway,,386,0.9538829,1
Honda Gate Way a caring place,HONDA Gateway,,387,0.2951339,0
Bad experience,HONDA Gateway,,388,0.13570613,0
This Honda sales and service center is facilitating the customers well.,HONDA Gateway,,389,0.25027633,0
Good service however they charge 2.5% on if you settle your bill using credit card. Plus there is no cafe or canteen to buy drink or tea. These are only flaws,HONDA Gateway,,390,0.6156261,1
Great Honda dealership.,HONDA Gateway,,391,0.9684983,1
Exceptionally poor customer service (and expensive....),HONDA Gateway,,392,0.18368724,0
They will offer their fine services til you ask for some warranty claim? Â,HONDA Gateway,,393,0.77217466,1
They must make sure that their workers are treated like customers!,HONDA Gateway,,394,0.92049897,1
Very courteous staff,HONDA Gateway,,395,0.9665961,1
"Grade A work, Always",HONDA Gateway,,396,0.30545905,0
professional,HONDA Gateway,,397,0.44591156,0
I have go to some worked for my car.,HONDA Gateway,,398,0.27394086,0
Poor yet expensive services,HONDA Gateway,,399,0.18216833,0
Nice place for honda cars,HONDA Gateway,,400,0.9590779,1
Worst staff ever. Especially the head lady is extremely ill-mannered.,HONDA Gateway,,403,0.19658117,0
Honda cars authorized sales & service center in Lahore,HONDA Gateway,,404,0.26509956,0
Mr. Mazar is very cooperative person,HONDA Gateway,,405,0.66760993,1
one of the expensive place to maintain your car.Nothing speciall they are just looting public with 4 hands.,HONDA Gateway,,406,0.22672646,0
Low quality service.,HONDA Gateway,,407,0.41180345,0
Nice waiting area,HONDA Gateway,,408,0.9569298,1
A nice and comfy place for freebees.,HONDA Gateway,,409,0.9497196,1
"This Honda's 3 S dealership which provides sales, service and spare part for Honda Civic and Honda City. Located on Multan Road (South).",HONDA Gateway,,411,0.28029442,0
Excellent After sale Services.  Much much better than Honda City Sales.,HONDA Gateway,,412,0.9338311,1
Co-operative staff,HONDA Gateway,,413,0.31762248,0
Nice and professional people,HONDA Gateway,,414,0.8978674,1
Understaffed for the capacity of load they get. Staff supervision below standards.lazy lot that struggle with tools and does 20 mins job in 45 mins.,HONDA Gateway,,417,0.32180005,0
Well organized.  I like it.,HONDA Gateway,,419,0.3105621,0
"If you have a Honda. Get to this place the place can hold up to 30-35 cars at a time. The service is more than satisfactory. Waiting area is good.
Slight problem of people not queuing and just getting in. Bouncers should be available as staff people are unable to handle such situations.",HONDA Gateway,,420,0.35892466,0
Cooperative staff,HONDA Gateway,,421,0.32343942,0
Not expensive,HONDA Gateway,,423,0.8642793,1
"Not very professionals, expensive",HONDA Gateway,,424,0.21193229,0
3S service provider. Good professional staff,HONDA Gateway,,425,0.84332484,1
Not fair dealing,HONDA Gateway,,426,0.24333091,0
Good services but too much rush.,HONDA Gateway,,428,0.8545228,1
Grate Honda showroom and best service,HONDA Gateway,,429,0.9626906,1
